"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-16","0.22","0.0","0.0",,"53","49","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-17","0.04","0.0","0.0",,"59","48","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-18","0.01","0.0","0.0",,"68","43","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-19","0.00","0.0","0.0",,"75","37","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-20","0.11","0.0","0.0",,"74","51","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-21","0.01","0.0","0.0",,"73","51","0.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-22","0.10","0.0","0.0",,"76","44","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-23","0.06","0.0","0.0",,"76","44","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-24","0.13","0.0","0.0",,"71","59","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-25","0.02","0.0","0.0",,"75","57","0.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-26","0.07","0.0","0.0",,"79","49","0.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-27","0.03","0.0","0.0",,"75","52","0.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-28","0.03","0.0","0.0",,"66","51","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-29","0.00","0.0","0.0",,"69","47","0.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-30","0.23","0.0","0.0",,"70","49","0.0","    1","    1","    1",,"    1",,,"    1","    1",,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-07-31","0.96","0.0","0.0",,"74","48","0.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-01","0.07","0.0","0.0",,"64","48","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-02","0.00","0.0","0.0",,"69","42","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-03","0.06","0.0","0.0",,"73","42","0.0","    1","    1",,,,,,"    1","    1",,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-04","0.00","0.0","0.0",,"69","45","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-05","0.12","0.0","0.0",,"71","44","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-06","0.00","0.0","0.0",,"72","40","0.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-07","0.00","0.0","0.0",,"73","45","0.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-08","0.00","0.0","0.0",,"70","60","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-09","0.00","0.0","0.0",,"73","58","0.0","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-10","0.00","0.0","0.0",,"77","47","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-11","0.00","0.0","0.0",,"81","45","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-12","0.00","0.0","0.0",,"89","61","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-13","0.00","0.0","0.0",,"86","62","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-14","0.29","0.0","0.0",,"82","61","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-15","0.53","0.0","0.0",,"79","64","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-16","0.66","0.0","0.0",,"71","55","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-17","0.02","0.0","0.0",,"71","51","0.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-18","0.00","0.0","0.0",,"66","44","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-19","0.21","0.0","0.0",,"72","44","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-20","0.51","0.0","0.0",,"60","56","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-21","0.00","0.0","0.0",,"69","42","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-22","0.00","0.0","0.0",,"70","37","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-23","0.00","0.0","0.0",,"79","50","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-24","0.06","0.0","0.0",,"76","60","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-25","0.00","0.0","0.0",,"73","46","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-26","0.00","0.0","0.0",,"77","42","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-27","0.01","0.0","0.0",,"75","48","0.0","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-28","0.00","0.0","0.0",,"63","43","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-29","0.00","0.0","0.0",,"64","34","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-30","0.00","0.0","0.0",,"68","32","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-08-31","0.00","0.0","0.0",,"71","36","0.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-01","0.00","0.0","0.0",,"73","40","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-02","0.00","0.0","0.0",,"75","41","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-03","0.00","0.0","0.0",,"78","44","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-04","0.00","0.0","0.0",,"78","45","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-05","0.00","0.0","0.0",,"76","46","0.0","    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-06","0.00","0.0","0.0",,"80","55","0.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-07","0.00","0.0","0.0",,"78","52","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-08","0.21","0.0","0.0",,"77","54","0.0","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-09","0.20","0.0","0.0",,"74","44","0.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-10","0.00","0.0","0.0",,"78","42","0.0","    1","    1",,,,,,,"    1",,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-11","0.42","0.0","0.0",,"76","55","0.0","    1","    1",,,"    1",,,"    1","    1",,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-12","0.00","0.0","0.0",,"76","53","0.0","    1","    1",,,,,,,"    1",,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-13","0.00","0.0","0.0",,"79","49","0.0","    1","    1",,,,,,,"    1",,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-14","0.00","0.0","0.0",,"79","45","0.0","    1","    1",,,,,,,"    1",,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-15","0.00","0.0","0.0",,"79","49","0.0","    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-16","0.00","0.0","0.0",,"75","50","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-17","0.00","0.0","0.0",,"77","47","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-18","0.00","0.0","0.0",,"74","42","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-19","0.00","0.0","0.0",,"83","52","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-20","0.00","0.0","0.0",,"76","59","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-21","0.00","0.0","0.0",,"77","57","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-22","0.15","0.0","0.0",,"64","40","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-23","0.00","0.0","0.0",,"71","37","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-24","0.00","0.0","0.0",,"77","41","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-25","0.00","0.0","0.0",,"75","42","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-26","0.00","0.0","0.0",,"65","54","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-27","0.85","0.0","0.0",,"60","49","0.0","    1",,"    1",,"    1",,,,,"    1",,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-28","0.04","0.0","0.0",,"53","42","0.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-29","0.00","0.0","0.0",,"52","35","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-09-30","0.00","0.0","0.0",,"58","28","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-01","0.00","0.0","0.0",,"60","37","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-02","0.00","0.0","0.0",,"50","40","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-03","0.61","0.0","0.0",,"47","43","0.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-04","0.05","0.0","0.0",,"51","42","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-05","0.02","0.0","0.0",,"47","33","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-06","0.05","0.0","0.0",,"47","34","0.0","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-07","0.04","0.0","0.0",,"51","29","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-08","0.01","0.0","0.0",,"48","29","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-09","0.05","0.6","0.0",,"44","21","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-10","0.03","0.8","1.0",,"33","25","0.0","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-11","0.00","0.0","0.0",,"40","29","0.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-12","0.00","0.0","0.0",,"37","21","0.0",,,,,,,,"    1",,,,,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-13","0.00","0.0","0.0",,"41","17","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-14","0.03","0.0","0.0",,"43","28","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-15","0.16","0.3","0.0",,"40","33","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-16","0.05","0.0","0.0",,"40","27","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-17","0.00","0.0","0.0",,"40","27","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-18","0.00","0.0","0.0",,"60","36","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-19","0.00","0.0","0.0",,"48","27","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-20","0.03","0.0","0.0",,"44","31","0.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-21","0.00","0.0","0.0",,"41","32","0.0","    1",,,,"    1",,,"    1",,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-22","0.00","0.0","0.0",,"45","22","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-23","0.00","0.0","0.0",,"39","19","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-24","0.00","0.0","0.0",,"45","18","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-25","0.03","0.0","0.0",,"40","29","0.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-26","0.01","0.0","0.0",,"40","33","0.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-27","0.00","0.0","0.0",,"54","30","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-28","0.11","0.0","0.0",,"50","38","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-29","0.55","0.0","0.0",,"49","44","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-30","1.40","1.0","0.0",,"50","33","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-10-31","0.01","0.1","1.0",,"36","31","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-01","0.03","0.0","0.0",,"40","31","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-02","0.00","0.0","0.0",,"36","29","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-03","0.00","0.0","0.0",,"39","22","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-04","0.00","0.0","0.0",,"38","27","0.0","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-05","0.00","0.0","0.0",,"36","18","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-06","0.00","0.0","0.0",,"54","32","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-07","0.00","0.0","0.0",,"56","28","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-08","0.24","0.0","0.0",,"50","24","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-09","0.00","0.0","0.0",,"50","26","0.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-10","0.00","0.0","0.0",,"59","20","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-11","0.00","0.0","0.0",,"58","35","0.0",,,,,"    1",,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-12","0.00","0.0","0.0",,"49","36","0.0",,,,,,,,"    1",,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-13","0.25","0.0","0.0",,"47","39","0.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-14","0.39","0.4","0.0",,"39","30","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-15","0.00","0.0","0.0",,"43","22","0.0","    1","    1",,,,,,,"    1",,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-16","0.00","0.0","0.0",,"46","19","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-17","0.00","0.0","0.0",,"50","20","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-18","0.00","0.0","0.0",,"46","23","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-19","0.00","0.0","0.0",,"49","24","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-20","0.00","0.0","0.0",,"41","18","0.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-21","0.00","0.0","0.0",,"48","17","0.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-22","0.00","0.0","0.0",,"48","23","0.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-23","0.09","0.0","0.0",,"45","25","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-24","0.07","0.0","0.0",,"45","32","0.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-25","0.00","0.0","0.0",,"36","28","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-26","0.00","0.0","0.0",,"28","19","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-27","0.00","0.0","0.0",,"34","17","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-28","0.00","0.0","0.0",,"35","19","0.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-29","0.05","0.5","1.0",,"33","26","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-11-30","0.08","1.1","1.0",,"33","19","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-01","0.25","5.6","1.0",,"29","20","0.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-02","0.01","0.1","4.0",,"26","14","0.0","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-03","0.04","1.3","4.0",,"19","14","0.0","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-04","0.03","1.1","5.0",,"17","6","0.0","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-05","0.01","0.2","5.0",,"16","-6","0.0","    1",,,,,,"    1","    1",,,"    1",,,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","2009-12-06","0.00","0.4","5.0",,"20","3","0.0","    1",,,,,,,"    1",,,,,,"    1",,"    1",,,,
